transcript_id,DMSO.1,DMSO.2,DMSO.3,JG1.1,JG1.2,JG1.3,M4.1,M4.2,M4.3
STM14_RS22545,627,481,448,310,402,491,556,472,444
STM14_RS22550,617,462,295,177,276,314,406,213,391
STM14_RS22560,1067,893,1099,583,646,1068,888,666,999
STM14_RS22565,661,739,1092,502,446,1005,426,673,417
STM14_RS22570,592,345,430,608,620,664,397,276,412
STM14_RS22575,672,539,532,640,671,700,471,300,536
STM14_RS22580,729,905,1239,766,966,1104,649,678,805
STM14_RS22585,257,285,506,250,282,585,263,181,272
STM14_RS22590,49,36,40,28,36,40,34,41,38
STM14_RS22595,511,496,680,227,273,417,408,329,358
STM14_RS22600,1067,933,1221,621,671,876,855,686,763
STM14_RS22605,294,253,618,270,424,924,295,308,351
STM14_RS22610,239,264,543,210,445,705,131,148,119
STM14_RS22615,347,218,587,311,622,698,154,232,256
STM14_RS22620,990,846,1265,749,1675,1291,550,559,476
STM14_RS22625,427,262,441,138,140,407,308,189,382
STM14_RS22630,121,86,60,48,49,65,121,71,100
STM14_RS22635,108,45,60,27,34,68,77,34,48
STM14_RS22640,10,13,17,11,6,17,29,15,15
STM14_RS22645,59,75,81,40,75,93,90,47,52
STM14_RS22650,141,159,126,79,122,71,148,94,77
STM14_RS22655,1541,1417,1371,931,1115,1335,1381,996,1264
STM14_RS22660,1573,1111,1581,801,1042,1480,1331,1032,1550
STM14_RS22665,1527,1584,1552,1162,2980,4306,1743,1867,1413
STM14_RS22670,88,121,75,44,44,49,122,55,177
STM14_RS22675,727,737,543,361,391,421,831,434,881
STM14_RS22685,6544,4824,4178,3981,5260,4977,6183,5887,4959
STM14_RS22690,3976,4238,6743,4333,3615,5865,3877,5982,6438
STM14_RS22695,2762,1915,3083,2020,1892,3159,1527,1453,1921
STM14_RS22700,6575,10955,22296,14078,15184,26674,4413,7069,6432
STM14_RS22705,34252,78195,119215,93251,75682,196607,20141,55435,36886
STM14_RS22715,1415,3232,1572,1147,2224,1424,1610,1825,1951
STM14_RS22720,6896,4058,4254,3190,6205,7916,6481,3552,6224
STM14_RS22725,3011,11114,15419,4884,6280,18461,4570,10031,3917
STM14_RS22730,20746,83611,160861,59653,56722,194912,32783,92218,32034
STM14_RS22735,6407,5078,5539,3718,4447,5579,5083,4579,3014
STM14_RS22740,1357,853,736,332,535,576,1290,604,1169
STM14_RS22745,2538,2015,1831,1110,1255,1462,2923,1528,4458
STM14_RS22750,5965,6926,5884,3586,5374,5376,6221,6136,6304
STM14_RS22755,603,537,540,237,210,401,518,241,716
STM14_RS22760,20373,4127,1456,2461,8006,2178,10290,6228,4381
STM14_RS22765,6322,3070,2221,2192,3303,2218,7151,3742,6190
STM14_RS22770,5282,2270,2971,1956,2061,2647,3659,1776,3382
STM14_RS22775,3917,2420,2184,2521,3238,2698,4220,3802,3441
STM14_RS22780,2807,5486,10380,8632,7065,14306,2159,3671,3099
STM14_RS22785,1348,3363,7090,5513,4886,9425,1236,2418,1793
STM14_RS22790,1929,4895,10856,6721,5993,16759,2313,4744,3763
STM14_RS22795,2477,3447,8003,5056,5084,13605,3295,6397,5395
STM14_RS22800,1125,1316,949,457,645,782,1627,1021,2489
STM14_RS22805,657,519,402,231,257,370,699,325,1017
STM14_RS22810,1014,758,675,395,450,705,778,357,903
STM14_RS22815,4398,3578,4838,2741,2777,4424,4694,5227,7257
STM14_RS22820,7140,10374,7305,5285,7421,6905,7608,8566,6413
STM14_RS22825,5516,5253,6902,4105,4490,6556,4735,5941,7180
STM14_RS22830,1650,1446,1746,920,944,1600,1347,1232,1594
STM14_RS22835,3455,4017,3972,2655,2222,4098,2880,2852,3147
STM14_RS22855,4025,2614,3036,1454,1685,2422,4065,2290,4017
STM14_RS22860,4726,3131,4668,2781,3344,4434,4160,4463,5281
STM14_RS22865,4124,5017,5536,3302,3764,5715,4151,3964,3901
STM14_RS22870,8444,7468,12252,7666,8367,11795,6804,8921,10538
STM14_RS22875,18217,17152,20006,12645,15497,16808,13471,16358,16452
STM14_RS22880,69013,75941,64370,36492,39881,44816,58379,42845,46892
STM14_RS22885,48227,51762,43426,26334,23648,33291,43835,28144,35461
STM14_RS22890,57147,64963,56354,35602,32227,40401,62611,51304,59680
STM14_RS22895,31388,29698,25932,16277,25647,32780,35883,49043,45942
STM14_RS22900,21222,21867,17974,13410,18518,27055,24802,39356,31021
STM14_RS22905,234,141,178,83,56,239,528,166,552
STM14_RS22910,8704,10444,7006,6297,8646,7861,9016,13050,15895
STM14_RS22915,13699,10786,12406,6367,6774,9933,9333,7571,21285
STM14_RS22920,32466,32237,39751,32458,35043,35814,29361,52766,51547
STM14_RS22925,3403,3041,3208,2520,2679,2843,3247,4502,6259
STM14_RS22930,32,38,40,18,29,28,59,41,74
STM14_RS22935,60,48,54,35,55,49,75,72,150
STM14_RS22940,126,104,119,39,48,130,110,125,235
STM14_RS22945,127,110,85,64,47,73,92,64,224
STM14_RS22950,170,86,95,53,68,67,169,59,114
STM14_RS22955,385,277,320,197,157,225,347,188,350
STM14_RS22960,396,369,405,251,289,321,508,300,502
STM14_RS22965,11404,9182,22601,11255,9553,19384,6822,6881,4003
STM14_RS22970,10921,18671,27953,19772,20043,24876,4723,11170,2694
STM14_RS22975,13077,14585,29147,23144,26130,24002,3792,14102,2827
STM14_RS22980,2301,1813,2868,1525,1600,2691,1695,1311,1132
STM14_RS22985,1272,1311,1954,1038,958,1668,1256,776,865
STM14_RS22990,385,453,497,332,387,463,530,378,382
STM14_RS22995,250,203,274,152,201,269,233,177,212
STM14_RS23000,54,87,93,86,85,141,61,48,61
STM14_RS23005,90,144,179,98,106,231,90,78,70
STM14_RS23010,166,200,323,220,193,381,149,197,180
STM14_RS23015,304,326,437,240,262,499,267,375,321
STM14_RS23020,460,336,557,349,294,504,385,340,460
STM14_RS23025,712,392,297,272,347,280,543,333,431
STM14_RS23030,1281,1477,1380,523,529,902,1800,1277,2621
STM14_RS23035,8707,12062,13441,4675,4981,7563,14793,12281,28158
STM14_RS23040,5481,8749,10363,3795,3865,5257,10124,8413,20738
STM14_RS23045,4181,6413,7510,2825,2799,3946,7697,6494,15078
STM14_RS23050,5944,9963,11858,4851,4890,6685,11579,10931,24129
STM14_RS23055,769,505,507,295,272,427,835,339,757
STM14_RS23060,7824,4600,7400,5598,5664,7622,4714,5627,4427
STM14_RS23065,3477,4118,3636,1520,2032,2153,3885,3497,4327
STM14_RS23070,31957,45476,74515,28667,19148,40621,22269,30869,34964
STM14_RS23075,3557,2401,7444,1840,779,3745,3156,1368,3938
STM14_RS23080,2169,1221,3163,1663,1286,2791,1990,1308,2256
STM14_RS23085,218,166,298,168,183,203,437,203,239
STM14_RS23090,737,450,703,314,403,587,1998,392,555
STM14_RS23095,3496,4536,7073,3444,3083,5521,4431,2701,2580
STM14_RS23100,17187,8875,13475,11410,11137,14380,13566,12659,9776
STM14_RS23105,11093,9804,11482,9207,7206,10131,11059,9510,7524
STM14_RS23110,25110,19012,5126,7714,17554,7901,39402,25829,10816
STM14_RS23115,4791,4117,4003,2371,2855,4146,5724,2643,6397
STM14_RS23120,10403,11075,11885,8847,15858,19715,9697,11327,6595
STM14_RS23125,6368,6919,9322,5720,5721,10176,5318,4915,4403
STM14_RS23130,9588,8343,12955,7012,7189,11416,8377,9782,9736
STM14_RS23135,6308,7102,5022,4209,5300,4427,5194,5649,3188
STM14_RS23140,557,401,540,153,146,305,762,204,851
STM14_RS23145,134,97,124,53,57,86,183,82,182
STM14_RS23150,12765,13020,14442,10157,11620,11421,13297,15281,14758
STM14_RS23155,28933,40859,40361,39660,38854,45340,23839,38554,25921
STM14_RS23160,3235,2481,3102,1968,2660,3260,2423,3015,3479
STM14_RS23170,5116,4695,3229,1795,3362,3201,4089,3588,5567
STM14_RS23175,1871,1046,1173,336,339,674,1533,431,2016
STM14_RS23185,1106,1100,1205,454,427,843,680,410,706
STM14_RS23190,844,829,1057,366,343,723,481,430,559
STM14_RS23195,1233,1793,2843,926,892,1692,940,1021,1117
STM14_RS23200,635,717,872,280,339,344,227,394,212
STM14_RS23205,99,186,200,97,43,104,82,74,71
STM14_RS23210,1128,1051,785,356,442,449,832,511,557
STM14_RS23215,342,270,262,125,126,237,345,188,331
STM14_RS23220,589,494,641,419,502,564,630,535,538
STM14_RS23225,400,176,368,201,162,242,342,265,483
STM14_RS23230,987,1122,1382,536,679,752,780,797,718
STM14_RS23235,367,280,465,184,203,215,243,203,227
STM14_RS23240,139,147,118,30,51,47,119,74,140
STM14_RS23245,282,179,221,59,122,119,264,146,238
STM14_RS23250,263,281,277,149,191,251,283,159,177
STM14_RS23255,708,625,598,339,346,548,701,415,818
STM14_RS23260,4713,4726,3053,3170,3840,3805,4846,5352,3970
STM14_RS23265,7695,5509,7432,7935,9047,8569,5875,8659,7724
STM14_RS23270,4784,5029,4219,4292,3133,3878,4044,4907,3655
STM14_RS23275,338,302,216,154,165,214,295,319,243
STM14_RS23280,241,204,216,137,114,267,215,311,214
STM14_RS23285,350,297,329,174,135,356,267,364,191
STM14_RS23290,696,744,974,591,468,1187,509,862,520
STM14_RS23295,483,731,833,417,308,1041,394,551,368
STM14_RS23300,699,1263,1860,807,706,2138,728,1032,756
STM14_RS23305,679,833,1213,482,373,1573,487,811,495
STM14_RS23310,621,932,1456,542,497,1707,529,741,796
STM14_RS23315,3589,3594,4513,2786,2652,5013,2892,3093,3587
STM14_RS23320,261,243,275,109,159,209,239,121,228
STM14_RS23325,358,367,331,158,233,284,419,251,335
STM14_RS23330,760,839,782,387,427,652,940,623,903
STM14_RS23335,2533,2546,3192,2240,2928,3568,2871,4117,2738
STM14_RS23345,5625,5778,7181,4660,4679,3464,1297,649,1303
STM14_RS23350,12266,14688,27558,18829,20743,20396,1632,1151,1273
STM14_RS23355,1122,1062,1038,868,607,831,692,494,620
STM14_RS23360,52794,55726,44531,25065,35815,25121,52710,39933,33322
STM14_RS23365,10573,10315,8342,4650,4423,5026,11432,7669,10077
STM14_RS23370,9703,14127,15883,7797,7510,17036,6838,7304,6476
STM14_RS23375,3147,7908,11537,4524,2319,10885,1566,1042,2232
STM14_RS23380,1634,4380,8361,3222,1783,9777,621,743,1924
STM14_RS23385,38,26,56,16,27,53,16,6,18
STM14_RS23390,293,395,611,206,409,448,108,78,107
STM14_RS23395,1539,1871,3414,1081,2530,2426,592,492,547
STM14_RS23400,821,1904,3847,703,1902,2875,52,94,108
STM14_RS23405,543,845,3220,546,1547,2475,95,101,172
STM14_RS23410,669,1804,4126,814,2114,3481,86,83,123
STM14_RS23415,2248,1023,249,84,161,170,599,1034,924
STM14_RS23420,34346,18039,1563,585,1279,241,5545,15730,11203
STM14_RS23425,4122,3354,3215,2193,2782,4044,2588,3178,2759
STM14_RS23430,501,335,437,189,191,390,436,302,979
STM14_RS23435,310,154,109,34,43,74,308,81,263
STM14_RS23440,1008,441,267,152,192,256,591,145,424
STM14_RS23445,2545,2225,1546,1115,1380,863,2206,2057,1378
STM14_RS23450,10349,13267,13150,8144,10985,13033,13790,23281,22966
STM14_RS23455,1630,1267,1585,953,1247,1454,1570,1769,2148
STM14_RS23460,9624,10388,15604,9440,12024,13552,9854,19792,13505
STM14_RS23470,9310,9600,9076,7177,7033,8353,8541,7265,9835
STM14_RS23475,4994,4332,4704,3280,3119,3927,4939,4591,7176
STM14_RS23480,535,392,455,247,252,386,779,275,765
STM14_RS23485,460,477,506,220,274,321,492,400,540
STM14_RS23490,114,109,159,67,46,150,117,45,81
STM14_RS23495,147,123,149,102,47,113,156,69,101
STM14_RS23500,542,307,295,102,144,250,902,445,684
STM14_RS23505,8413,6608,5176,4837,5606,5302,11253,19158,11582
STM14_RS23515,58,71,31,43,32,28,110,47,121
STM14_RS23520,3183,3009,3642,2184,2363,3533,3062,3750,3711
STM14_RS23525,2457,2614,3192,2186,2528,3316,2441,2743,2253
STM14_RS23530,3166,2884,3123,2697,2912,5363,3463,5115,7104
STM14_RS23535,4181,3523,4146,2589,2546,4715,4018,4989,8934
STM14_RS23540,1278,1000,1604,1090,761,1368,1407,1025,3211
STM14_RS23545,3423,3403,3526,2727,2652,3379,3140,2587,5255
STM14_RS23550,2841,3549,4445,3741,3352,4709,2618,4437,8568
STM14_RS23555,5623,6544,6773,4347,4178,7351,6789,9441,12966
STM14_RS23560,903,902,935,424,364,721,970,580,1447
STM14_RS23565,1525,2358,1532,923,1470,1327,1632,1432,2390
STM14_RS23570,107,85,68,17,30,36,146,41,116
STM14_RS23575,2031,1550,1116,535,813,1003,1178,995,875
STM14_RS23580,2101,2842,2524,1739,2269,2100,1572,1962,1543
STM14_RS23585,837,715,533,240,346,290,408,195,261
STM14_RS23590,82,29,46,15,13,37,94,23,44
STM14_RS23595,1828,1889,1840,953,1075,1075,1246,1344,1030
STM14_RS23600,172,164,186,74,167,221,295,134,219
STM14_RS23605,857,2669,988,1125,1735,1616,5555,846,1234
STM14_RS23610,889,1612,1153,764,962,958,2902,506,895
STM14_RS23615,4406,4274,5486,2984,3045,4284,3495,3811,4178
STM14_RS23620,1398,1107,1236,622,796,984,1184,861,972
STM14_RS23630,435,278,272,157,158,173,326,204,254
STM14_RS23635,455,318,357,248,225,237,378,323,458
STM14_RS23640,654,452,451,271,202,325,457,423,734
STM14_RS23645,1238,799,1571,899,798,1766,447,737,796
STM14_RS23650,484,249,323,229,190,344,192,136,256
STM14_RS23655,541,292,266,214,183,189,290,144,188
STM14_RS23665,13113,6854,9853,4924,3817,7593,9494,4861,11809
STM14_RS23670,1860,1173,1099,956,1494,1186,2200,2144,2233
STM14_RS23675,1150,748,730,492,498,517,1690,947,1594
STM14_RS23680,1660,970,533,243,366,459,927,363,451
STM14_RS23685,21915,17158,9213,25865,40680,16245,38258,72077,34582
STM14_RS23690,140,59,45,34,26,44,131,70,119
STM14_RS23695,52,26,23,6,14,34,74,31,52
STM14_RS23700,233,210,169,119,151,134,354,199,253
STM14_RS23705,552,290,290,239,242,291,386,259,282
STM14_RS23710,906,599,641,435,401,495,894,585,1632
STM14_RS23715,1129,1274,1046,641,826,872,1157,1069,1847
STM14_RS23720,1070,1117,1740,1128,1202,1832,1164,1069,1241
STM14_RS23725,921,783,865,511,676,909,759,653,688
STM14_RS23730,689,595,794,374,341,592,671,529,625
STM14_RS23735,705,595,902,347,313,759,519,379,603
STM14_RS23740,2785,2448,3405,2697,2995,3608,2806,3821,3111
STM14_RS23745,711,687,582,413,469,615,598,462,481
STM14_RS23750,856,1008,1167,781,710,1101,786,699,879
STM14_RS23755,2915,2631,1723,448,515,560,2075,1794,4064
STM14_RS23760,2857,3457,6696,4842,3918,9145,1785,2521,2331
STM14_RS23765,115,137,388,66,67,546,124,147,137
STM14_RS23770,140,287,1207,71,83,1486,105,205,104
STM14_RS23775,236,489,2461,150,184,3032,152,396,199
STM14_RS23780,538,857,4159,379,269,5171,388,496,369
STM14_RS23785,493,1546,8942,616,404,9553,272,495,317
STM14_RS23790,1132,4548,15244,1350,665,13141,676,1015,1145
STM14_RS23795,3064,3366,4288,2720,5361,7500,4186,4890,4994
STM14_RS23800,2028,2102,2130,1328,1627,1791,1558,1682,1813
STM14_RS23805,3753,4512,3873,2561,3119,3201,2945,3280,3267
STM14_RS23810,4294,3941,3933,2494,3124,3440,3464,3098,3202
STM14_RS23815,378,399,438,301,401,503,365,357,360
STM14_RS23820,418,417,453,300,378,495,457,450,479
STM14_RS23825,86,57,64,50,47,48,103,74,77
STM14_RS23830,530,231,450,123,102,240,539,136,682
STM14_RS23835,1685,2056,1262,575,1175,1023,1987,1566,1901
STM14_RS23840,7955,2433,6036,2222,1763,3794,3838,1981,4160
STM14_RS23845,2288,967,1117,551,403,784,1747,482,3383
STM14_RS23850,1846,1669,1261,365,579,592,763,477,708
STM14_RS23870,833,698,666,307,450,582,826,753,1508
STM14_RS23875,454,283,272,199,293,241,553,373,1364
STM14_RS23880,419,385,271,167,181,264,486,317,1078
STM14_RS23885,792,953,717,486,472,678,1046,830,2415
STM14_RS23890,1965,2043,1522,911,1101,1371,2393,2239,5207
STM14_RS23895,188392,144427,82042,211137,219011,122559,231152,249737,155599
STM14_RS23900,66316,33645,17541,39556,42282,27643,64761,56172,40526
STM14_RS23905,7257,4623,3618,3734,4110,4313,7781,5881,7261
STM14_RS23910,556,171,435,374,439,472,465,534,1017
STM14_RS23915,378,252,410,209,334,420,372,188,511
STM14_RS23920,951,676,1061,584,880,1002,647,749,740
STM14_RS23925,12060,18587,27452,29081,25937,30084,9327,22083,9653
STM14_RS23930,16430,17582,36423,36584,29522,40247,13319,22952,13569
STM14_RS23935,33056,29852,49806,48627,47853,52827,31446,48970,29207
STM14_RS23940,19368,24071,25815,22552,23248,26860,17573,27488,19738
STM14_RS23945,1918,925,1519,674,437,1241,1603,361,1873
STM14_RS23950,1317,884,585,321,560,448,1634,553,1810
STM14_RS23955,255,204,97,72,104,85,296,162,240
STM14_RS23960,3992,1816,1294,829,1148,1165,4067,1385,2870
STM14_RS23965,1193,525,387,253,408,269,1944,454,968
STM14_RS23970,1128,1090,1393,892,1166,1414,1147,1397,1108
STM14_RS23975,385,392,490,286,386,445,470,517,638
STM14_RS23980,979,967,1211,854,971,1211,1047,1382,1857
STM14_RS23985,2071,1198,2692,1622,1693,2513,2023,2325,4037
STM14_RS23990,2444,2561,3198,1860,2434,3431,3250,4155,4013
STM14_RS23995,6163,6468,7633,5430,7017,9264,7533,11144,14095
STM14_RS24000,10315,7866,13489,9384,9652,13191,7996,9452,8074
STM14_RS24005,2509,2556,3161,2487,2451,2529,2566,2607,2327
STM14_RS24010,1295,1085,1446,845,827,1024,1491,750,1667
STM14_RS24015,3416,2649,4162,1900,2208,3593,3369,2881,5061
STM14_RS24020,16890,20499,26920,22938,21550,30314,13503,19465,17235
STM14_RS24025,1667,1936,1808,1260,1596,1748,1588,1754,1439
STM14_RS24030,1294,1203,1343,1078,1063,1427,1340,1256,1550
STM14_RS24035,945,566,1092,550,493,776,930,705,1635
STM14_RS24040,628,665,697,388,397,493,616,728,717
STM14_RS24045,875,744,652,347,321,389,699,317,761
STM14_RS24050,244,224,166,109,104,84,285,92,269
STM14_RS24055,867,649,461,239,308,207,965,385,758
STM14_RS24060,162,59,55,36,38,45,161,58,145
STM14_RS24065,106,70,66,42,34,42,181,69,93
STM14_RS24070,762,373,233,157,309,237,971,527,752
STM14_RS24075,1827,1093,1330,815,665,1157,1503,660,1949
STM14_RS24080,80669,90867,66611,63352,77943,67605,84242,94554,66070
STM14_RS24085,25214,23919,16323,15556,22595,17156,23392,21112,17133
STM14_RS24090,1308,1234,915,535,564,708,1065,501,963
STM14_RS24150,313,179,52,95,168,73,265,163,204
STM14_RS24155,170,121,61,22,31,42,142,56,226
STM14_RS24170,23,9,12,6,2,11,92,20,48
STM14_RS24175,24,8,20,14,19,14,43,10,16
STM14_RS24180,71,47,64,25,19,33,79,41,73
STM14_RS24185,50,45,34,14,16,32,57,31,63
STM14_RS24190,205,81,65,48,60,66,120,90,104
STM14_RS24195,3425,1259,995,849,996,1280,2256,884,1533
STM14_RS24200,1675,1200,974,673,760,1056,1190,911,1334
STM14_RS24205,70,42,61,18,22,43,83,41,80
STM14_RS24210,69,25,41,17,20,31,53,21,55
STM14_RS24215,127,85,52,48,26,54,115,36,80
STM14_RS24220,502,178,173,130,172,174,253,185,204
STM14_RS24225,11,14,23,19,12,20,4,13,25
STM14_RS24230,2644405,2236928,826370,931966,3238286,1527041,2690226,3211892,944373
STM14_RS24240,88702,52432,26943,20045,94263,41502,65485,57457,21028
STM14_RS24250,821887,741139,171076,203456,974629,375958,693448,752267,219347
STM14_RS24255,59,36,45,24,23,26,93,32,107
STM14_RS24265,138,121,124,86,73,85,123,100,145
STM14_RS24290,541,461,375,253,250,371,572,375,548
STM14_RS24325,163,146,102,131,164,128,74,66,50
STM14_RS24345,27,23,19,19,21,18,27,25,33
STM14_RS24350,301,258,343,183,176,286,263,207,418
STM14_RS24395,11,8,9,4,3,10,20,20,15
STM14_RS24400,154,96,91,69,47,108,168,88,197
STM14_RS24535,37981,19314,22416,12452,12619,22417,13943,7137,14475
STM14_RS24595,48,51,40,38,20,15,48,24,24
STM14_RS24665,286,229,180,191,197,206,212,212,285
STM14_RS24670,275,272,141,81,128,107,178,108,219
STM14_RS24685,916,215,100,278,1261,491,535,393,170
STM14_RS24695,492,275,204,158,282,181,561,197,348
STM14_RS24705,117,67,29,38,47,28,102,45,46
STM14_RS24860,253,581,77,113,68,85,165,155,138
STM14_RS24910,15,10,7,20,15,12,44,26,21
STM14_RS24955,78148,42897,38463,28819,29130,32157,39122,12975,48827
STM14_RS24965,1972,625,434,237,222,352,769,237,626
STM14_RS24970,48,58,32,23,26,25,58,39,85
STM14_RS24975,6668,5897,4493,3808,3031,4926,3965,3032,3508
STM14_RS24995,252,125,156,100,90,147,178,109,185
STM14_RS25010,15,8,17,5,7,4,14,4,12
STM14_RS25045,1900,536,340,264,267,349,1367,362,732
STM14_RS25140,1775,401,857,243,231,606,1838,340,2323
STM14_RS25155,34,31,12,7,11,8,38,12,31
STM14_RS25180,499,324,227,315,1091,843,474,429,241
STM14_RS25190,393,170,174,93,184,269,365,109,262
STM14_RS25195,48,20,31,14,39,42,63,26,53
STM14_RS25200,56,20,14,12,17,14,63,8,42
STM14_RS25205,357,307,161,130,142,138,301,87,182
STM14_RS25210,138,74,54,44,35,45,116,48,83
STM14_RS25255,2170,1512,1166,1831,2628,2547,1555,2047,1176
STM14_RS25305,28,30,21,9,12,25,52,12,38
STM14_RS25330,361,298,349,202,108,328,265,102,298
STM14_RS25390,406,207,153,85,133,137,357,146,261
STM14_RS25525,2942,1684,1158,824,1591,1536,2525,1707,1615
STM14_RS25565,115,80,60,16,29,27,115,41,68
STM14_RS25570,140,65,71,23,26,65,125,14,60
STM14_RS25610,60,53,69,49,34,48,66,51,52
STM14_RS25625,125,148,202,83,78,106,145,48,130
STM14_RS25645,147,107,138,64,48,135,126,69,182
STM14_RS25675,57,39,42,25,17,20,31,28,16
STM14_RS25695,101,100,84,53,51,53,147,59,124
STM14_RS25715,51,93,97,22,28,55,33,45,56
STM14_RS25790,1869,1134,894,316,422,503,1548,551,1323
STM14_RS25800,25,33,29,13,4,19,22,8,12
STM14_RS25810,185,189,179,163,140,178,150,116,186
STM14_RS25840,42,28,15,7,17,13,33,23,17
STM14_RS25850,14,10,12,3,10,8,54,4,12
STM14_RS25855,23,28,21,12,30,13,60,20,51
STM14_RS25860,195,99,87,49,41,58,132,32,113
STM14_RS25865,30,24,22,8,5,11,35,4,53
STM14_RS25885,138,92,64,43,25,79,193,81,250
STM14_RS25900,4314,1999,1405,2315,2991,2234,4423,2957,3000
STM14_RS25905,2015,1008,758,765,750,825,1386,657,1064
STM14_RS25910,25,11,10,3,5,11,34,8,44
STM14_RS25930,171,109,116,64,104,117,208,129,223
STM14_RS25965,658,365,306,262,212,249,820,278,786
STM14_RS25970,3992,3202,1233,1459,4483,1434,2478,1349,851
STM14_RS26005,62,66,54,37,45,45,72,77,101
STM14_RS26010,584,234,255,77,145,252,522,159,486
STM14_RS26015,46,27,15,42,44,33,41,24,53
STM14_RS26035,499,308,215,125,146,172,609,323,442
STM14_RS26040,68,43,27,16,84,48,88,45,77
STM14_RS26045,620,560,484,248,226,359,538,337,377
